trip_id,zone,payment_type,passenger_count,trip_distance,fare_amount
109979,Suburb,Cash,4,5.66,11.3
109980,Airport,Cash,3,4.14,20.3
109981,Central,Card,5,2.59,8.99
109982,North,Card,4,1.97,23.83
109983,Downtown,Card,2,12.17,24.48
109984,Suburb,Card,1,6.0,14.64
109985,West,Cash,2,9.25,28.03
109986,East,Card,4,2.88,9.45
109987,North,Card,3,3.07,11.14
109988,Downtown,Cash,5,12.7,17.05
109989,Suburb,Card,2,2.96,18.27
109990,Central,Cash,2,13.73,65.28
109991,Airport,Card,3,6.63,8.74
109992,Airport,Card,4,8.27,19.87
109993,Downtown,Card,3,11.73,25.53
109994,West,Card,4,3.85,7.88
109995,Downtown,Card,1,10.9,9.52
109996,Downtown,Card,4,10.55,20.82
109997,West,Card,5,1.85,24.57
109998,Downtown,Card,1,2.48,19.96
109999,Central,Card,1,0.95,30.54
110000,Central,Wallet,4,6.14,24.65
110001,Suburb,Card,4,6.27,10.41
110002,West,Card,4,1.72,13.26
110003,South,Card,4,4.22,8.71
110004,West,Card,4,11.23,23.54
110005,Suburb,Card,2,4.18,8.41
110006,Suburb,Card,4,1.81,17.79
110007,West,Card,1,5.16,8.63
110008,West,Wallet,1,12.7,16.31
110009,North,Cash,3,1.12,26.07
110010,West,Card,1,17.52,8.79
110011,West,Cash,5,1.4,19.21
110012,West,Card,4,3.78,15.35
110013,West,Card,5,13.4,27.61
110014,Airport,Card,2,3.9,9.22
110015,Central,Cash,4,13.1,18.6
110016,North,Card,5,4.53,9.32
110017,Central,Card,4,3.05,15.21
110018,East,Card,2,4.97,34.7
110019,Airport,Cash,4,3.51,19.39
110020,North,Card,3,1.61,8.43
110021,Airport,Wallet,3,0.71,12.58
110022,West,Cash,2,2.42,47.97
110023,West,Card,3,4.14,7.81
110024,North,Card,4,14.95,31.09
110025,South,Card,4,3.08,21.24
110026,West,Card,3,5.98,34.04
110027,South,Cash,5,6.59,13.95
110028,North,Cash,3,1.71,65.18
110029,North,Card,4,1.78,33.8
110030,Airport,Card,3,2.22,18.0
110031,North,Card,2,9.34,6.71
110032,East,Card,1,3.98,23.59
110033,Suburb,Cash,4,10.62,15.21
110034,Suburb,Card,4,1.09,10.7
110035,West,Cash,3,2.98,59.25
110036,North,Cash,1,2.33,6.84
110037,Downtown,Card,5,4.66,18.38
110038,Suburb,Cash,3,1.68,6.72
110039,Airport,Card,4,8.46,13.2
110040,Central,Card,5,13.03,14.01
110041,Airport,Cash,5,10.69,19.8
110042,South,Card,3,13.47,10.23
110043,Airport,Card,2,6.63,10.05
110044,North,Card,5,8.09,36.92
110045,North,Card,5,12.6,19.55
110046,Central,Card,3,5.91,13.27
110047,Downtown,Card,3,8.37,36.32
110048,Central,Cash,3,2.69,29.45
110049,West,Card,3,3.43,39.0
110050,Airport,Card,4,18.06,42.11
110051,East,Card,1,3.71,19.79
110052,Airport,Card,3,9.76,23.24
110053,Suburb,Card,5,13.89,12.75
110054,Downtown,Card,2,11.73,12.02
110055,North,Cash,3,7.24,10.22
110056,South,Card,3,6.03,34.12
110057,Suburb,Card,5,5.75,17.32
110058,South,Card,5,7.38,53.44
110059,North,Card,1,5.43,11.21
110060,South,Card,3,6.15,8.07
110061,South,Card,4,1.59,16.27
110062,Airport,Card,5,12.0,10.25
110063,Downtown,Wallet,4,4.56,22.43
110064,Central,Card,1,5.42,26.18
110065,East,Card,5,4.98,32.94
110066,East,Card,3,13.08,14.06
110067,Airport,Card,1,9.73,14.85
110068,West,Cash,1,12.92,10.47
110069,North,Wallet,2,8.7,7.93
110070,East,Card,3,1.1,24.88
110071,East,Card,2,2.56,9.61
110072,West,Card,4,7.35,5.67
110073,Central,Cash,3,5.34,37.74
110074,Central,Card,3,9.35,25.41
110075,Suburb,Card,1,5.46,20.87
110076,Suburb,Card,5,3.26,37.76
110077,North,Card,4,1.86,47.11
110078,North,Cash,4,5.93,52.5
110079,Suburb,Card,3,5.95,16.08
110080,Suburb,Card,2,2.23,20.63
110081,Suburb,Card,5,10.05,33.77
110082,Downtown,Card,3,1.64,43.25
110083,East,Cash,5,3.59,13.33
110084,Central,Cash,2,7.02,32.44
110085,Central,Card,5,3.66,20.34
110086,South,Card,5,3.11,11.61
110087,Suburb,Cash,2,4.54,22.93
110088,North,Card,5,1.66,12.69
110089,Central,Cash,2,10.42,15.43
110090,East,Wallet,3,1.89,30.01
110091,Central,Card,2,2.22,8.87
110092,Central,Card,2,7.84,10.59
110093,East,Cash,4,4.9,20.07
110094,East,Card,2,9.89,16.99
110095,Downtown,Cash,5,9.36,21.42
110096,Downtown,Wallet,2,4.33,14.66
110097,Airport,Wallet,5,2.55,37.33
110098,North,Cash,1,3.32,14.52
110099,Suburb,Card,5,3.49,8.61
110100,Airport,Card,4,3.45,15.4
110101,North,Card,5,5.71,28.28
110102,East,Cash,1,1.98,15.17
110103,Airport,Card,4,9.29,20.87
110104,North,Cash,2,21.54,13.37
110105,East,Card,5,15.74,65.56
110106,West,Card,3,1.02,26.0
110107,North,Card,2,17.31,20.7
110108,Suburb,Card,2,7.85,12.71
110109,Suburb,Card,5,1.84,37.27
110110,Downtown,Card,4,2.36,8.46
110111,East,Wallet,2,0.72,16.89
110112,North,Cash,4,4.73,27.13
110113,Suburb,Wallet,4,2.88,23.77
110114,Airport,Card,1,6.86,10.07
110115,West,Card,5,2.39,17.16
110116,Suburb,Card,2,15.12,35.79
110117,East,Card,3,1.84,33.92
110118,South,Cash,4,6.31,20.24
110119,Suburb,Cash,3,4.92,19.68
110120,Suburb,Card,2,6.16,23.79
110121,Suburb,Wallet,4,14.73,19.44
110122,Suburb,Cash,2,5.1,15.38
110123,Airport,Card,4,18.61,22.53
110124,North,Card,4,0.59,45.63
110125,Suburb,Cash,1,5.35,16.74
110126,West,Cash,4,3.09,11.53
110127,Central,Card,4,10.19,10.31
110128,East,Card,4,3.45,22.0
110129,North,Cash,5,3.88,35.48
110130,Suburb,Cash,2,2.7,6.29
110131,Downtown,Card,2,2.87,15.45
110132,East,Card,1,0.86,17.85
110133,Central,Card,4,5.07,12.61
110134,West,Card,2,9.22,31.12
110135,Suburb,Cash,4,2.57,25.47
110136,West,Card,4,6.32,25.04
110137,Airport,Card,3,7.32,33.2
110138,North,Card,4,5.12,25.95
110139,Downtown,Card,5,1.6,27.48
110140,East,Cash,5,3.07,11.06
110141,South,Card,5,7.29,52.46
110142,North,Card,2,3.65,14.33
110143,Suburb,Cash,1,6.12,9.02
110144,South,Card,2,0.86,8.52
110145,Downtown,Cash,4,6.93,64.43
110146,Central,Card,3,5.39,20.07
110147,Suburb,Cash,3,0.86,7.34
110148,South,Cash,4,2.99,24.63
110149,Suburb,Cash,1,0.64,22.01
110150,Suburb,Cash,3,9.12,35.13
110151,West,Card,1,7.59,26.83
110152,Suburb,Cash,2,3.69,35.34
110153,North,Card,4,7.72,15.42
110154,Downtown,Cash,3,4.52,24.21
110155,East,Cash,4,9.37,7.63
110156,South,Card,5,7.34,17.33
110157,Central,Card,3,4.73,5.55
110158,South,Cash,4,1.07,25.77
110159,Suburb,Card,4,10.18,20.6
110160,South,Card,1,2.27,22.68
110161,North,Cash,5,7.55,18.87
110162,North,Card,5,1.11,19.97
110163,East,Card,5,4.8,22.86
110164,Suburb,Card,4,5.39,17.35
110165,Suburb,Card,5,4.68,16.02
110166,West,Cash,3,4.83,10.13
110167,West,Card,5,2.74,17.9
110168,North,Card,5,2.69,16.0
110169,West,Cash,5,7.17,6.08
110170,North,Card,4,4.33,15.43
110171,South,Card,1,2.5,7.5
110172,West,Card,4,6.38,9.35
110173,Suburb,Card,5,10.01,11.72
110174,Suburb,Card,4,6.55,13.92
110175,South,Card,1,5.07,25.41
110176,Suburb,Card,4,2.73,45.6
110177,West,Card,1,4.08,37.98
110178,West,Card,1,6.22,13.21
110179,Downtown,Card,3,5.92,17.09
110180,Suburb,Cash,2,1.22,32.05
110181,Airport,Cash,1,2.91,18.43
110182,Airport,Cash,1,2.73,40.22
110183,East,Cash,2,2.74,20.66
110184,South,Cash,4,6.72,12.19
110185,Downtown,Cash,4,4.87,40.34
110186,Downtown,Card,1,10.38,31.66
110187,South,Cash,4,1.74,15.17
110188,Suburb,Cash,3,2.49,10.96
110189,Airport,Card,1,1.23,34.07
110190,Central,Wallet,5,7.0,5.47
110191,Airport,Wallet,4,5.74,10.06
110192,East,Cash,1,0.65,10.9
110193,South,Card,2,3.18,52.77
110194,South,Card,5,1.8,11.49
110195,Suburb,Cash,3,20.69,19.93
110196,East,Card,2,3.12,15.65
110197,Suburb,Card,3,6.42,14.85
110198,South,Card,1,2.36,35.04
110199,Central,Card,4,7.24,29.99
110200,Airport,Cash,4,7.4,18.51
110201,North,Card,5,5.28,25.73
110202,Suburb,Cash,4,8.39,10.55
110203,North,Card,2,14.63,18.09
110204,South,Wallet,1,4.89,11.4
110205,West,Cash,2,3.66,14.95
110206,West,Cash,3,4.39,10.53
110207,Airport,Card,1,2.77,20.01
110208,Central,Card,2,7.79,45.22
110209,Airport,Card,4,4.12,24.53
110210,North,Card,3,4.11,21.55
110211,Airport,Wallet,3,3.87,31.51
110212,Downtown,Card,1,6.25,23.05
110213,West,Card,4,4.1,10.83
110214,Airport,Wallet,1,10.47,36.93
110215,North,Card,4,4.62,30.44
110216,South,Card,3,3.4,14.74
110217,Downtown,Card,2,2.69,22.01
110218,North,Wallet,4,4.85,16.56
110219,Central,Card,5,2.83,21.39
110220,West,Wallet,5,2.31,24.62
110221,Airport,Card,1,4.77,22.07
110222,Downtown,Wallet,2,6.61,31.37
110223,Suburb,Card,1,16.78,68.7
110224,Airport,Cash,4,2.28,39.95
110225,Suburb,Card,2,14.09,29.22
110226,Airport,Card,1,7.24,17.28
110227,West,Cash,4,10.38,22.85
110228,Suburb,Card,4,10.29,15.74
110229,Suburb,Card,5,32.56,38.98
110230,South,Cash,3,5.98,30.22
110231,West,Card,3,2.14,22.01
110232,Suburb,Card,4,16.9,26.61
110233,West,Cash,3,5.38,10.99
110234,Downtown,Cash,3,0.77,40.9
110235,Suburb,Card,1,4.42,27.14
110236,South,Cash,3,9.25,29.66
110237,South,Card,3,5.43,31.77
110238,East,Card,4,4.95,21.4
110239,Central,Cash,3,0.78,6.11
110240,Airport,Card,5,11.27,23.84
110241,Downtown,Card,2,6.21,13.65
110242,North,Cash,5,6.74,37.32
110243,North,Card,5,3.22,38.25
110244,East,Cash,2,6.16,6.47
110245,North,Card,1,1.73,14.21
110246,North,Card,3,3.56,42.59
110247,East,Cash,4,10.08,13.33
110248,West,Wallet,4,6.84,25.99
110249,Airport,Wallet,1,6.79,22.84
110250,Suburb,Card,4,4.56,18.9
110251,Downtown,Wallet,4,6.02,14.71
110252,Suburb,Card,2,3.31,17.93
110253,Central,Card,1,5.61,22.12
110254,North,Card,1,0.42,20.69
110255,South,Cash,2,3.26,26.22
110256,West,Card,2,5.63,28.08
110257,Downtown,Card,2,3.04,9.61
110258,Suburb,Card,3,3.67,31.0
110259,Downtown,Card,4,9.65,35.08
110260,Central,Cash,3,13.93,11.83
110261,Airport,Card,1,6.43,27.64
110262,West,Cash,2,1.32,59.28
110263,Downtown,Card,4,4.39,25.76
110264,Central,Card,3,3.58,5.74
110265,South,Cash,3,9.19,17.58
110266,Suburb,Cash,5,6.16,10.75
110267,North,Card,1,9.07,21.64
110268,Central,Card,5,1.25,39.98
110269,East,Card,1,4.95,41.11
110270,Downtown,Wallet,4,7.36,33.16
110271,West,Cash,3,10.68,22.87
110272,Downtown,Card,3,4.27,21.23
110273,Downtown,Card,4,5.23,14.18
110274,Airport,Cash,4,8.21,26.31
110275,West,Cash,4,10.06,16.86
110276,Airport,Wallet,1,10.44,31.16
110277,North,Wallet,5,1.59,29.08
110278,West,Card,2,3.3,16.37
110279,Central,Card,4,5.65,5.62
110280,Central,Card,5,3.56,18.06
110281,North,Card,4,7.99,53.45
110282,Suburb,Card,4,4.76,11.17
110283,Central,Card,4,3.53,12.14
110284,Central,Cash,3,0.67,11.0
110285,West,Cash,5,4.85,18.58
110286,South,Wallet,3,2.57,21.21
110287,West,Wallet,3,0.36,18.98
110288,Airport,Card,5,4.6,29.5
110289,Central,Cash,4,4.02,24.66
110290,South,Cash,1,10.5,39.66
110291,Airport,Cash,2,5.14,16.48
110292,Suburb,Cash,2,2.59,26.78
110293,West,Wallet,3,11.67,26.94
110294,Airport,Card,5,17.21,49.41
110295,East,Cash,1,3.86,17.31
110296,East,Cash,5,1.66,7.39
110297,Airport,Card,3,8.84,16.62
110298,Central,Wallet,5,6.92,22.13
110299,East,Card,3,3.48,5.76
110300,Airport,Card,3,2.73,31.03
110301,Suburb,Cash,3,6.38,17.63
110302,Suburb,Card,4,2.39,25.63
110303,South,Cash,4,12.65,18.63
110304,Central,Cash,5,1.97,8.14
110305,Central,Card,4,8.58,15.88
110306,Downtown,Card,4,3.84,40.03
110307,West,Card,3,20.21,11.88
110308,East,Card,5,5.4,33.33
110309,Central,Card,4,10.09,33.73
110310,East,Cash,5,1.37,20.44
110311,Central,Cash,1,3.05,28.36
110312,West,Wallet,3,7.15,27.3
110313,East,Card,3,14.2,29.92
110314,North,Card,2,7.95,55.13
110315,South,Card,3,3.51,43.79
110316,Downtown,Cash,4,8.73,42.69
110317,Airport,Cash,2,5.34,39.33
110318,South,Cash,1,6.97,19.86
110319,South,Cash,4,9.39,11.47
110320,Downtown,Wallet,2,1.51,23.58
110321,South,Cash,3,3.18,32.61
110322,Suburb,Card,2,2.25,36.04
110323,East,Cash,3,11.86,21.65
110324,South,Cash,1,3.67,9.37
110325,Downtown,Card,2,2.45,18.66
110326,Suburb,Card,4,3.1,12.52
110327,Suburb,Card,3,5.12,26.37
110328,North,Cash,2,4.26,24.56
110329,Airport,Card,4,18.34,9.05
110330,East,Card,2,3.98,39.11
110331,North,Card,4,1.77,13.6
110332,Airport,Card,5,2.41,26.42
110333,Airport,Card,1,5.45,57.42
110334,North,Card,4,7.58,21.71
110335,South,Card,5,8.8,10.96
110336,Central,Wallet,5,2.53,43.54
110337,West,Wallet,1,6.4,25.59
110338,Airport,Card,1,4.76,50.15
110339,North,Card,2,0.98,11.73
110340,East,Card,4,11.51,37.08
110341,West,Card,1,0.9,38.84
110342,Central,Cash,3,3.2,33.47
110343,Airport,Card,2,3.67,24.28
110344,South,Cash,5,3.83,18.32
110345,West,Card,2,7.09,34.48
110346,Downtown,Wallet,5,4.02,35.28
110347,Airport,Card,3,9.51,9.46
110348,Central,Cash,3,3.47,19.88
110349,South,Cash,5,8.66,46.48
110350,South,Card,1,6.53,15.55
110351,Suburb,Cash,2,5.69,38.32
110352,East,Card,1,5.35,11.63
110353,Downtown,Card,5,1.94,29.72
110354,West,Wallet,5,7.58,38.44
110355,East,Cash,1,5.52,89.67
110356,Airport,Card,2,4.11,10.17
110357,Central,Card,3,22.97,22.59
110358,Downtown,Card,4,14.26,17.73
110359,North,Wallet,5,2.19,17.71
110360,Downtown,Card,3,0.87,20.16
110361,Central,Card,4,1.2,34.0
110362,West,Card,2,3.22,16.17
110363,Airport,Cash,5,16.62,30.6
110364,South,Card,5,10.37,17.84
110365,Airport,Card,4,2.92,39.13
110366,Downtown,Card,2,9.19,20.28
110367,Downtown,Cash,5,2.15,7.02
110368,Downtown,Card,3,5.11,27.38
110369,Downtown,Cash,1,7.23,18.69
110370,West,Card,4,5.44,47.59
110371,South,Card,1,8.72,21.86
110372,North,Card,2,8.39,21.77
110373,Airport,Cash,3,4.72,9.44
110374,South,Wallet,2,5.53,16.11
110375,Airport,Card,2,8.29,44.28
110376,South,Cash,4,7.64,16.65
110377,Suburb,Card,3,5.02,37.69
110378,Central,Cash,1,5.58,16.28
110379,North,Card,2,7.27,15.11
110380,North,Card,3,11.0,9.65
110381,Suburb,Card,2,1.52,20.66
110382,Airport,Card,5,3.09,53.25
110383,South,Card,2,2.82,13.71
110384,South,Cash,3,2.22,17.57
110385,East,Card,2,1.55,20.83
110386,West,Card,4,6.56,18.17
110387,Airport,Card,4,7.29,11.76
110388,Downtown,Cash,3,7.22,25.36
110389,Central,Cash,1,10.24,32.63
110390,Airport,Cash,1,16.79,37.28
110391,South,Card,5,4.49,20.06
110392,East,Cash,2,2.39,39.42
110393,South,Card,5,12.5,12.75
110394,West,Wallet,4,5.57,15.19
110395,Downtown,Card,2,4.24,36.54
110396,Suburb,Card,5,8.96,30.67
110397,West,Cash,4,9.3,13.84
110398,South,Card,1,2.01,40.15
110399,Downtown,Card,2,5.52,51.8
110400,North,Card,4,2.38,18.44
110401,Downtown,Card,1,3.71,22.49
110402,South,Card,1,7.96,12.48
110403,Downtown,Wallet,3,5.16,16.46
110404,West,Cash,1,2.7,18.44
110405,West,Card,1,5.19,10.83
110406,South,Wallet,5,4.84,37.25
110407,Airport,Card,1,4.61,26.03
110408,Suburb,Card,2,4.02,33.3
110409,Airport,Wallet,4,1.82,7.19
110410,North,Card,2,4.75,23.24
110411,North,Card,3,7.36,54.37
110412,South,Card,2,1.43,21.55
110413,West,Card,2,5.5,28.15
110414,Airport,Wallet,4,5.41,5.65
110415,Airport,Card,3,6.76,12.31
110416,East,Cash,5,4.96,14.77
110417,Downtown,Cash,1,6.67,15.74
110418,Airport,Card,1,5.17,18.91
110419,Suburb,Wallet,2,5.48,63.96
110420,Downtown,Card,2,2.0,13.14
110421,Central,Cash,2,6.15,24.49
110422,North,Wallet,3,6.19,10.47
110423,South,Cash,2,7.12,16.4
110424,West,Card,2,10.63,12.89
110425,East,Cash,5,2.38,11.22
110426,Downtown,Cash,3,0.83,32.11
110427,North,Card,4,3.91,35.02
110428,South,Cash,5,2.88,17.8
110429,East,Card,5,5.36,35.41
110430,East,Card,4,4.46,18.77
110431,West,Card,1,2.34,26.58
110432,South,Card,3,12.09,7.54
110433,Suburb,Card,3,4.05,14.49
110434,South,Card,3,6.32,33.54
110435,Downtown,Card,4,5.06,10.79
110436,Airport,Cash,3,4.78,12.72
110437,Airport,Card,5,0.28,15.15
110438,Central,Card,5,5.28,47.28
110439,Downtown,Card,3,10.86,18.82
110440,East,Card,3,17.31,8.04
110441,Downtown,Cash,1,15.05,19.48
110442,Suburb,Card,1,7.04,10.64
110443,South,Card,5,3.78,16.31
110444,East,Cash,3,8.17,33.61
110445,Airport,Card,2,1.96,22.7
110446,North,Wallet,2,3.91,37.59
110447,Suburb,Cash,4,7.21,33.03
110448,East,Card,3,2.49,18.2
110449,Suburb,Card,3,9.65,81.36
110450,Airport,Card,5,11.08,16.51
110451,North,Cash,1,4.56,20.35
110452,West,Cash,1,9.08,22.33
110453,East,Card,2,8.83,8.11
110454,Downtown,Cash,4,7.21,26.75
110455,East,Card,5,9.68,22.52
110456,North,Cash,3,10.79,15.21
110457,North,Wallet,5,9.16,68.7
110458,East,Card,1,1.86,47.42
110459,West,Wallet,3,9.02,15.24
110460,East,Card,2,6.39,8.63
110461,Central,Card,4,1.73,9.98
110462,Airport,Card,2,4.08,17.15
110463,North,Card,4,1.93,16.29
110464,Downtown,Card,1,17.48,15.19
110465,Central,Card,3,7.73,6.71
110466,South,Cash,2,3.63,31.28
110467,West,Cash,5,4.63,12.71
110468,West,Card,5,0.66,34.71
110469,East,Cash,5,2.77,15.02
110470,Airport,Card,5,3.35,14.98
110471,West,Cash,2,4.01,12.27
110472,East,Card,3,5.51,19.69
110473,Suburb,Cash,1,2.87,10.44
110474,East,Card,1,9.64,30.98
110475,Suburb,Card,2,0.86,24.29
110476,Suburb,Wallet,2,2.76,39.26
110477,Central,Card,1,5.62,39.75
110478,Central,Cash,3,5.86,34.64
110479,Downtown,Card,3,3.43,12.83
110480,Suburb,Card,3,1.72,28.04
110481,North,Card,2,5.35,12.32
110482,North,Cash,2,5.48,37.14
110483,Airport,Card,5,2.15,16.28
110484,Suburb,Card,5,1.45,13.26
110485,Central,Card,4,9.42,15.25
110486,Downtown,Card,3,2.66,31.36
110487,West,Wallet,1,12.62,26.74
110488,West,Card,4,4.95,7.93
110489,Suburb,Card,1,2.48,10.75
110490,Airport,Card,1,3.84,36.93
110491,Airport,Card,2,6.26,38.56
110492,Central,Cash,3,9.18,8.72
110493,Downtown,Card,2,1.5,10.74
110494,South,Card,4,3.25,41.11
110495,Downtown,Card,2,3.09,25.92
110496,South,Wallet,5,1.57,28.45
110497,Downtown,Card,5,9.13,20.27
110498,Central,Wallet,3,4.04,14.51
110499,North,Card,5,14.02,12.2
110500,East,Card,2,2.74,35.78
110501,East,Card,4,3.15,35.1
110502,South,Card,3,3.25,39.85
110503,East,Card,5,3.9,16.49
110504,East,Card,1,2.93,13.98
110505,Downtown,Wallet,4,3.65,36.3
110506,Airport,Card,2,10.09,29.6
110507,Suburb,Card,5,5.78,52.49
110508,Downtown,Card,1,3.21,22.92
110509,South,Card,1,7.82,15.72
110510,South,Card,2,9.08,32.06
110511,Downtown,Cash,2,3.13,20.69
110512,Central,Cash,2,3.56,11.16
110513,North,Cash,2,5.23,14.26
110514,Downtown,Cash,2,4.57,6.64
110515,Central,Cash,2,5.69,5.37
110516,West,Card,5,7.25,15.28
110517,South,Cash,3,4.64,17.05
110518,West,Card,3,13.1,21.8
110519,South,Card,5,12.4,8.19
110520,South,Card,1,13.59,68.39
110521,Airport,Card,3,3.35,21.95
110522,West,Cash,3,7.51,30.75
110523,South,Card,4,12.52,15.81
110524,East,Card,2,11.29,18.96
110525,Central,Cash,2,5.37,13.71
110526,West,Card,2,22.55,14.83
110527,Suburb,Cash,5,14.36,19.93
110528,Downtown,Cash,1,2.64,25.23
110529,Suburb,Card,5,4.74,28.34
110530,Downtown,Card,1,6.72,8.78
110531,North,Card,1,9.12,21.75
110532,South,Cash,1,4.44,19.52
110533,South,Card,3,6.1,10.76
110534,West,Card,2,4.4,41.03
110535,South,Card,3,2.91,28.85
110536,Airport,Card,5,3.67,32.3
110537,Suburb,Cash,2,2.5,65.61
110538,East,Card,5,8.47,25.0
110539,South,Card,4,8.21,33.1
110540,East,Card,2,8.11,21.99
110541,North,Cash,1,5.62,7.16
110542,Suburb,Card,5,2.84,26.68
110543,Airport,Cash,5,2.39,16.07
110544,North,Card,4,4.35,13.79
110545,South,Cash,5,6.3,19.23
110546,Airport,Cash,1,2.52,18.15
110547,Suburb,Wallet,3,6.27,7.62
110548,Airport,Card,3,4.87,38.0
110549,East,Card,2,4.02,17.52
110550,North,Card,3,1.92,26.0
110551,Central,Cash,1,4.25,10.44
110552,Downtown,Cash,2,1.87,54.41
110553,Downtown,Card,4,3.63,9.57
110554,Airport,Card,3,5.47,18.56
110555,East,Card,3,13.1,28.52
110556,Central,Cash,4,4.88,12.42
110557,Airport,Card,1,7.79,27.68
110558,Downtown,Card,4,14.45,10.69
110559,Central,Card,5,6.82,22.33
110560,Central,Card,5,13.24,18.83
110561,Suburb,Card,3,8.6,22.23
110562,North,Card,4,1.85,28.14
110563,North,Cash,4,4.1,20.84
110564,Central,Cash,4,5.48,63.12
110565,Airport,Cash,5,2.97,32.64
110566,Downtown,Wallet,4,6.07,14.02
110567,Downtown,Card,1,4.2,15.87
110568,Suburb,Card,5,6.67,26.36
110569,Airport,Cash,5,2.38,18.45
110570,Downtown,Card,3,1.72,33.33
110571,West,Cash,3,18.84,10.19
110572,South,Card,1,9.17,32.41
110573,West,Cash,5,3.79,14.79
110574,South,Card,3,4.78,5.58
110575,Airport,Card,5,2.6,29.71
110576,South,Card,4,8.58,39.63
110577,East,Cash,5,2.68,12.42
110578,Airport,Card,5,9.98,16.88
110579,Downtown,Wallet,5,6.68,16.54
110580,Central,Card,4,3.1,8.12
110581,Suburb,Card,4,8.85,30.48
110582,Downtown,Wallet,3,2.66,11.37
110583,Suburb,Card,1,5.81,19.41
110584,Airport,Card,3,3.27,18.98
110585,Airport,Cash,3,12.95,14.15
110586,Airport,Cash,3,15.87,17.33
110587,North,Cash,4,2.77,56.21
110588,West,Cash,3,2.25,19.27
110589,West,Cash,5,8.1,15.38
110590,Suburb,Card,4,2.46,36.93
110591,Suburb,Cash,1,3.76,65.36
110592,West,Card,5,6.26,38.99
110593,Airport,Wallet,4,3.15,63.43
110594,Central,Card,4,7.09,15.3
110595,North,Cash,4,3.87,35.33
110596,East,Card,3,2.44,14.45
110597,Downtown,Cash,4,5.49,25.45
110598,South,Wallet,3,10.86,14.11
110599,West,Cash,1,4.17,27.01
110600,Central,Card,5,1.51,59.13
110601,South,Card,4,9.28,12.71
110602,Downtown,Wallet,5,1.72,38.77
110603,South,Card,4,9.9,18.32
110604,Downtown,Card,3,5.51,29.44
110605,North,Cash,4,14.08,13.42
110606,South,Card,4,4.37,19.04
110607,Airport,Card,3,1.58,16.38
110608,Downtown,Wallet,4,7.12,33.33
110609,Suburb,Card,2,4.06,19.99
110610,South,Card,4,6.53,34.7
110611,Central,Cash,5,6.89,13.28
110612,Suburb,Cash,2,18.17,28.82
110613,Airport,Cash,2,4.73,23.2
110614,Airport,Card,3,5.54,22.86
110615,Central,Cash,3,1.12,10.51
110616,South,Card,5,7.28,14.43
110617,Airport,Card,1,10.63,43.11
110618,East,Cash,2,2.04,26.36
110619,Central,Wallet,3,8.4,10.66
110620,South,Card,3,1.49,18.57
110621,Central,Cash,2,2.48,16.21
110622,East,Card,4,2.61,35.55
110623,Suburb,Card,1,2.1,16.71
110624,East,Card,4,3.72,25.52
110625,Airport,Cash,2,1.14,12.19
110626,Airport,Card,5,12.18,17.62
110627,South,Card,5,2.18,8.79
110628,East,Card,5,4.19,13.83
110629,Suburb,Wallet,2,5.96,18.61
110630,South,Card,3,6.74,20.05
110631,South,Card,2,5.86,19.02
110632,Central,Wallet,4,0.49,15.46
110633,Airport,Card,1,2.66,9.48
110634,Downtown,Card,2,7.05,12.6
110635,East,Card,5,6.63,8.32
110636,Central,Card,5,11.64,44.72
110637,Suburb,Wallet,5,1.74,18.74
110638,South,Card,2,5.17,21.04
110639,Downtown,Card,5,1.79,26.11
110640,East,Card,4,3.75,9.16
110641,Airport,Wallet,2,3.87,17.3
110642,West,Card,2,5.53,20.06
110643,North,Card,4,3.89,21.04
110644,East,Card,1,1.02,33.69
110645,North,Card,5,5.3,12.51
110646,East,Card,5,0.48,8.2
110647,Downtown,Cash,5,3.62,15.96
110648,West,Cash,2,2.97,22.34
110649,East,Card,4,11.31,28.31
110650,North,Wallet,2,0.84,31.34
110651,East,Card,4,5.94,36.62
110652,North,Wallet,3,6.21,12.74
110653,Airport,Card,1,7.34,30.07
110654,North,Card,2,3.99,7.13
110655,Central,Card,1,3.65,49.76
110656,West,Wallet,2,4.68,22.16
110657,Central,Card,3,19.95,27.52
110658,North,Card,2,4.1,9.28
110659,West,Wallet,4,6.32,8.94
110660,Downtown,Card,1,0.77,20.23
110661,North,Card,3,17.28,22.6
110662,Suburb,Cash,1,2.59,11.97
110663,Downtown,Card,1,5.34,47.11
110664,Airport,Card,5,2.99,26.19
110665,Central,Card,1,8.02,16.27
110666,Airport,Cash,4,2.71,16.57
110667,West,Cash,2,3.02,11.14
110668,Downtown,Card,3,4.82,24.29
110669,West,Card,2,11.19,45.48
110670,Central,Wallet,5,4.56,32.6
110671,Central,Wallet,2,6.08,19.53
110672,West,Wallet,3,3.43,5.86
110673,Suburb,Card,1,8.62,61.54
110674,Suburb,Card,3,1.41,22.68
110675,Downtown,Card,5,12.85,24.5
110676,Downtown,Card,3,4.8,14.6
110677,East,Card,3,4.13,11.18
110678,North,Card,4,4.26,9.75
110679,West,Wallet,4,5.02,18.3
110680,East,Cash,2,16.96,23.56
